operation_id,operation_date,region,country,shipment_mode,operation_type,weather_condition,shift,vendor_tier,distance_km,load_factor,load_band,delay_hours,delay_band,operator_experience_years,experience_band,maintenance_score,cost_usd,failure_probability,failed,severity,loss_usd
87206,2033-12-12,Latin America,Chile,Truck,Cold Chain,Clear,Morning,Tier 1,903.7,0.987,Critical,22.1,12-24h,4.6,2-5y,69.4,3173.69,0.034,0,None,0.0
87207,2033-12-12,Africa,Nigeria,Air,Standard Shipment,Clear,Morning,Tier 1,1563.4,0.551,Low,10.8,0-12h,5.1,5-10y,71.7,9990.8,0.0072,0,None,0.0
87208,2033-12-12,Africa,Nigeria,Truck,Standard Shipment,Clear,Evening,Tier 1,2846.4,0.825,High,15.2,12-24h,5.9,5-10y,97.0,4740.91,0.0061,0,None,0.0
87209,2033-12-12,Europe,Netherlands,Ocean,Cold Chain,Cold,Morning,Tier 2,194.1,0.415,Low,28.4,24-48h,3.5,2-5y,86.1,1180.04,0.0331,0,None,0.0
87210,2033-12-12,Latin America,Chile,Truck,Cold Chain,Clear,Evening,Tier 2,1057.9,0.749,Moderate,7.6,0-12h,4.5,2-5y,70.5,2959.69,0.0204,0,None,0.0
87211,2033-12-12,North America,USA,Truck,Cold Chain,Rain,Morning,Tier 3,1651.9,0.816,High,42.4,24-48h,2.9,2-5y,83.3,5193.79,0.0591,1,Medium,2899.12
87212,2033-12-12,Africa,South Africa,Truck,Standard Shipment,Clear,Morning,Tier 2,741.9,0.78,High,17.3,12-24h,7.4,5-10y,73.9,2061.5,0.0105,0,None,0.0
87213,2033-12-12,North America,Mexico,Rail,Standard Shipment,Extreme Heat,Morning,Tier 1,1780.2,0.644,Moderate,10.2,0-12h,4.5,2-5y,83.9,2143.27,0.0104,0,None,0.0
87214,2033-12-12,Asia,India,Truck,Standard Shipment,Clear,Evening,Tier 1,1520.4,0.851,High,16.8,12-24h,2.9,2-5y,77.7,3237.78,0.0129,0,None,0.0
87215,2033-12-12,Asia,China,Ocean,Standard Shipment,Clear,Evening,Tier 2,591.7,0.923,Critical,28.1,24-48h,2.4,2-5y,74.8,1587.71,0.0355,0,None,0.0
87216,2033-12-12,North America,USA,Truck,Cold Chain,Clear,Morning,Tier 1,887.5,0.844,High,15.7,12-24h,6.1,5-10y,80.4,3340.63,0.0139,0,None,0.0
87217,2033-12-13,North America,Canada,Air,Hazardous Goods,Cold,Night,Tier 3,1019.1,0.856,High,17.8,12-24h,6.0,5-10y,67.5,12550.89,0.0778,0,None,0.0
87218,2033-12-13,Africa,Nigeria,Truck,Standard Shipment,Clear,Morning,Tier 2,2325.4,0.437,Low,11.3,0-12h,4.3,2-5y,97.5,3375.39,0.0062,0,None,0.0
87219,2033-12-13,North America,Canada,Truck,Standard Shipment,Clear,Night,Tier 1,165.6,0.748,Moderate,14.8,12-24h,1.3,0-2y,83.4,825.58,0.0115,0,None,0.0
87220,2033-12-13,Latin America,Colombia,Air,Cold Chain,Clear,Morning,Tier 1,132.5,0.668,Moderate,8.4,0-12h,5.1,5-10y,83.5,2729.12,0.0083,0,None,0.0
87221,2033-12-13,Latin America,Brazil,Truck,Cold Chain,Rain,Evening,Tier 2,745.4,0.8,High,19.3,12-24h,2.7,2-5y,87.6,2705.35,0.0254,0,None,0.0
87222,2033-12-13,Europe,Netherlands,Truck,High Value Cargo,Rain,Morning,Tier 1,446.1,0.759,High,24.6,24-48h,2.3,2-5y,84.8,2056.29,0.0155,0,None,0.0
87223,2033-12-13,Asia,China,Air,Standard Shipment,Rain,Evening,Tier 1,1056.3,0.885,High,20.0,12-24h,4.4,2-5y,92.0,7807.59,0.0109,0,None,0.0
87224,2033-12-13,North America,Mexico,Air,Standard Shipment,Rain,Night,Tier 2,2538.8,0.923,Critical,27.1,24-48h,1.8,0-2y,93.0,16014.75,0.025,0,None,0.0
87225,2033-12-13,North America,USA,Truck,Standard Shipment,Clear,Morning,Tier 3,4674.1,0.963,Critical,22.2,12-24h,3.2,2-5y,73.2,7034.36,0.0392,0,None,0.0
87226,2033-12-13,Latin America,Colombia,Truck,Cold Chain,Cold,Night,Tier 2,1120.3,0.743,Moderate,28.2,24-48h,5.9,5-10y,77.4,3379.15,0.0391,0,None,0.0
87227,2033-12-13,Asia,China,Air,Standard Shipment,Rain,Evening,Tier 1,897.4,0.622,Moderate,20.4,12-24h,1.7,0-2y,98.3,6162.09,0.0079,0,None,0.0
87228,2033-12-13,Latin America,Colombia,Air,Standard Shipment,Rain,Evening,Tier 2,385.2,0.536,Low,20.9,12-24h,1.6,0-2y,62.3,3739.75,0.0256,0,None,0.0
87229,2033-12-13,Asia,China,Truck,Standard Shipment,Clear,Morning,Tier 3,2528.8,0.512,Low,15.1,12-24h,3.9,2-5y,70.8,4206.04,0.0204,0,None,0.0
87230,2033-12-13,Africa,South Africa,Rail,High Value Cargo,Rain,Evening,Tier 2,2111.2,0.96,Critical,28.8,24-48h,2.2,2-5y,80.3,4178.39,0.0447,0,None,0.0
87231,2033-12-13,North America,Canada,Ocean,Standard Shipment,Clear,Evening,Tier 1,1460.7,0.907,Critical,29.6,24-48h,3.5,2-5y,100.0,2624.01,0.0135,0,None,0.0
87232,2033-12-13,North America,USA,Truck,Hazardous Goods,Clear,Evening,Tier 1,775.2,0.635,Moderate,19.1,12-24h,2.3,2-5y,74.9,3076.05,0.0226,0,None,0.0
87233,2033-12-13,North America,USA,Truck,Standard Shipment,Clear,Evening,Tier 3,590.9,0.339,Low,25.8,24-48h,1.9,0-2y,73.5,1684.35,0.0288,0,None,0.0
87234,2033-12-13,North America,USA,Ocean,High Value Cargo,Cold,Evening,Tier 1,1091.7,0.514,Low,36.6,24-48h,0.7,0-2y,89.7,2300.72,0.0279,0,None,0.0
87235,2033-12-13,Asia,China,Air,Standard Shipment,Rain,Night,Tier 3,616.0,0.764,High,18.3,12-24h,11.6,10y+,77.9,5243.49,0.0182,0,None,0.0
87236,2033-12-13,North America,USA,Ocean,Cold Chain,Clear,Morning,Tier 2,677.9,0.754,High,17.2,12-24h,3.4,2-5y,82.3,1845.75,0.0214,0,None,0.0
87237,2033-12-13,Asia,China,Air,Standard Shipment,Clear,Morning,Tier 2,93.6,0.872,High,13.9,12-24h,3.4,2-5y,79.5,1821.31,0.012,0,None,0.0
87238,2033-12-13,Africa,South Africa,Truck,High Value Cargo,Clear,Morning,Tier 2,728.9,0.892,High,15.2,12-24h,4.7,2-5y,79.8,2281.84,0.0183,0,None,0.0
87239,2033-12-13,Africa,Nigeria,Air,Standard Shipment,Extreme Heat,Morning,Tier 1,126.6,0.573,Low,42.3,24-48h,10.4,10y+,74.8,1879.68,0.0151,0,None,0.0
87240,2033-12-13,Latin America,Chile,Ocean,Cold Chain,Clear,Morning,Tier 2,696.5,0.86,High,24.1,24-48h,3.0,2-5y,84.5,2365.04,0.0297,0,None,0.0
87241,2033-12-14,Europe,Germany,Truck,Standard Shipment,Clear,Evening,Tier 1,1406.8,0.561,Low,10.4,0-12h,3.0,2-5y,100.0,2895.43,0.0053,0,None,0.0
87242,2033-12-14,Europe,Germany,Air,Cold Chain,Clear,Morning,Tier 2,2042.7,0.911,Critical,24.5,24-48h,1.1,0-2y,77.2,21815.27,0.0313,0,None,0.0
87243,2033-12-14,Latin America,Chile,Truck,Standard Shipment,Rain,Morning,Tier 1,1842.3,0.862,High,23.5,12-24h,7.0,5-10y,68.2,3521.69,0.0178,0,None,0.0
87244,2033-12-14,Asia,China,Truck,Hazardous Goods,Clear,Night,Tier 2,2199.6,0.785,High,25.0,24-48h,4.3,2-5y,92.9,6307.56,0.0236,0,None,0.0
87245,2033-12-14,Latin America,Colombia,Truck,Standard Shipment,Clear,Night,Tier 1,699.0,0.48,Low,9.1,0-12h,3.1,2-5y,78.3,1705.53,0.0107,0,None,0.0
87246,2033-12-14,Africa,South Africa,Ocean,Standard Shipment,Rain,Morning,Tier 2,1055.6,0.557,Low,26.7,24-48h,3.4,2-5y,80.5,1591.76,0.0217,0,None,0.0
87247,2033-12-14,North America,USA,Truck,Standard Shipment,Clear,Morning,Tier 2,2300.6,0.614,Moderate,23.3,12-24h,3.3,2-5y,70.6,3936.37,0.0159,0,None,0.0
87248,2033-12-14,North America,Mexico,Truck,Standard Shipment,Clear,Evening,Tier 1,1485.3,0.849,High,18.1,12-24h,1.3,0-2y,84.2,3259.26,0.0122,0,None,0.0
87249,2033-12-14,Africa,South Africa,Air,Emergency Replenishment,Clear,Morning,Tier 2,4415.0,0.694,Moderate,16.4,12-24h,1.3,0-2y,73.8,67785.28,0.0255,0,None,0.0
87250,2033-12-14,North America,Mexico,Air,Standard Shipment,Clear,Evening,Tier 3,1136.0,0.745,Moderate,5.3,0-12h,4.7,2-5y,91.1,7680.15,0.0095,0,None,0.0
87251,2033-12-14,Africa,South Africa,Truck,Standard Shipment,Clear,Evening,Tier 2,327.3,0.482,Low,24.1,24-48h,2.7,2-5y,78.3,800.0,0.0155,0,None,0.0
87252,2033-12-14,Asia,China,Ocean,Standard Shipment,Extreme Heat,Morning,Tier 1,1627.6,0.905,Critical,47.1,24-48h,1.2,0-2y,75.4,2664.44,0.0565,0,None,0.0
87253,2033-12-14,North America,USA,Air,High Value Cargo,Rain,Morning,Tier 2,1066.1,0.876,High,14.8,12-24h,5.2,5-10y,100.0,11218.49,0.0114,0,None,0.0
87254,2033-12-14,North America,USA,Truck,Cold Chain,Rain,Night,Tier 1,1111.5,0.744,Moderate,14.3,12-24h,5.5,5-10y,80.9,3692.07,0.0205,0,None,0.0
87255,2033-12-14,Europe,Germany,Ocean,Standard Shipment,Clear,Morning,Tier 1,3046.1,0.522,Low,19.7,12-24h,8.5,5-10y,66.7,3054.73,0.0118,0,None,0.0
87256,2033-12-14,Asia,China,Truck,Standard Shipment,Clear,Night,Tier 3,1187.3,0.713,Moderate,13.7,12-24h,4.2,2-5y,93.1,2659.18,0.0155,0,None,0.0
87257,2033-12-14,Africa,Nigeria,Air,Standard Shipment,Clear,Evening,Tier 1,1928.2,0.509,Low,7.8,0-12h,2.7,2-5y,83.4,11916.86,0.0065,0,None,0.0
87258,2033-12-14,North America,Mexico,Ocean,Cold Chain,Clear,Evening,Tier 2,1325.2,0.355,Low,36.6,24-48h,3.2,2-5y,85.0,2380.55,0.0319,0,None,0.0
87259,2033-12-14,Africa,South Africa,Truck,Standard Shipment,Rain,Evening,Tier 1,1004.6,0.743,Moderate,18.0,12-24h,2.1,2-5y,84.4,2485.82,0.0124,0,None,0.0
87260,2033-12-14,Africa,Nigeria,Truck,Standard Shipment,Clear,Morning,Tier 2,680.6,0.491,Low,15.3,12-24h,3.8,2-5y,76.7,1439.27,0.0115,0,None,0.0
87261,2033-12-14,Africa,Nigeria,Truck,Cold Chain,Clear,Morning,Tier 3,2110.2,0.885,High,18.0,12-24h,7.4,5-10y,90.4,5913.92,0.0242,1,Medium,3519.83
87262,2033-12-14,Asia,China,Air,Cold Chain,Rain,Morning,Tier 1,750.1,0.781,High,28.9,24-48h,1.5,0-2y,68.1,8532.13,0.0279,0,None,0.0
87263,2033-12-14,Latin America,Brazil,Truck,Cold Chain,Rain,Morning,Tier 2,2788.8,0.634,Moderate,19.8,12-24h,1.6,0-2y,89.7,7082.61,0.0216,0,None,0.0
87264,2033-12-14,Latin America,Brazil,Ocean,Standard Shipment,Rain,Evening,Tier 1,569.2,0.598,Low,28.6,24-48h,3.6,2-5y,80.8,1602.49,0.0188,0,None,0.0
87265,2033-12-15,North America,USA,Truck,Standard Shipment,Rain,Morning,Tier 1,4511.7,0.598,Low,20.1,12-24h,1.2,0-2y,69.4,6445.53,0.0173,0,None,0.0
87266,2033-12-15,Asia,China,Air,Hazardous Goods,Cold,Evening,Tier 2,1265.9,0.472,Low,7.9,0-12h,4.0,2-5y,84.0,15136.42,0.0213,0,None,0.0
87267,2033-12-15,Africa,South Africa,Ocean,High Value Cargo,Extreme Heat,Evening,Tier 3,1582.7,0.827,High,47.6,24-48h,4.5,2-5y,64.1,3044.99,0.135,0,None,0.0
87268,2033-12-15,Europe,Germany,Truck,Standard Shipment,Clear,Morning,Tier 2,2378.7,0.514,Low,12.7,12-24h,1.8,0-2y,60.3,4252.98,0.0184,0,None,0.0
87269,2033-12-15,Africa,Nigeria,Truck,High Value Cargo,Clear,Morning,Tier 2,313.8,0.769,High,18.3,12-24h,4.3,2-5y,85.9,1935.35,0.0121,0,None,0.0
87270,2033-12-15,North America,Mexico,Air,Cold Chain,Clear,Morning,Tier 1,785.2,0.548,Low,14.1,12-24h,1.4,0-2y,87.0,8970.66,0.0103,0,None,0.0
87271,2033-12-15,Latin America,Brazil,Rail,Standard Shipment,Rain,Morning,Tier 1,2745.4,0.889,High,31.5,24-48h,5.1,5-10y,95.2,3551.98,0.0119,0,None,0.0
87272,2033-12-15,Asia,India,Rail,Standard Shipment,Rain,Evening,Tier 1,1833.2,0.836,High,20.8,12-24h,3.0,2-5y,81.6,2942.71,0.0148,0,None,0.0
87273,2033-12-15,Africa,Nigeria,Air,Standard Shipment,Clear,Night,Tier 1,1779.3,1.044,Critical,13.0,12-24h,6.1,5-10y,100.0,11722.64,0.0108,0,None,0.0
87274,2033-12-15,Asia,India,Truck,Standard Shipment,Extreme Heat,Night,Tier 1,914.4,0.555,Low,20.9,12-24h,7.8,5-10y,78.6,2254.45,0.0175,0,None,0.0
87275,2033-12-15,Africa,Nigeria,Ocean,Cold Chain,Clear,Morning,Tier 2,2318.7,0.791,High,22.5,12-24h,7.7,5-10y,88.2,3475.8,0.0166,0,None,0.0
87276,2033-12-15,Africa,South Africa,Truck,Cold Chain,Clear,Night,Tier 3,3390.6,0.71,Moderate,19.8,12-24h,1.7,0-2y,83.8,8259.31,0.0395,0,None,0.0
87277,2033-12-15,Latin America,Brazil,Truck,High Value Cargo,Clear,Morning,Tier 3,652.7,0.667,Moderate,13.7,12-24h,3.6,2-5y,83.5,1869.79,0.0189,0,None,0.0
87278,2033-12-15,Europe,Netherlands,Truck,Standard Shipment,Rain,Evening,Tier 3,511.8,0.849,High,24.4,24-48h,1.6,0-2y,60.9,1488.65,0.0619,0,None,0.0
87279,2033-12-15,Africa,South Africa,Air,Cold Chain,Clear,Evening,Tier 3,1679.3,0.763,High,15.0,12-24h,3.5,2-5y,89.7,17553.99,0.0199,0,None,0.0
87280,2033-12-15,Africa,South Africa,Air,Emergency Replenishment,Clear,Evening,Tier 1,151.3,0.911,Critical,19.4,12-24h,4.2,2-5y,62.8,4177.06,0.0382,0,None,0.0
87281,2033-12-15,Asia,India,Rail,Hazardous Goods,Clear,Evening,Tier 3,527.4,0.808,High,25.3,24-48h,2.4,2-5y,90.8,2325.73,0.0353,0,None,0.0
87282,2033-12-15,Latin America,Brazil,Air,Standard Shipment,Cold,Morning,Tier 2,1146.3,0.786,High,20.8,12-24h,8.3,5-10y,52.2,7627.74,0.0222,0,None,0.0
87283,2033-12-15,Latin America,Colombia,Truck,Standard Shipment,Clear,Morning,Tier 1,1011.6,0.51,Low,30.1,24-48h,3.7,2-5y,100.0,2487.26,0.0064,0,None,0.0
87284,2033-12-15,Asia,China,Truck,Hazardous Goods,Clear,Morning,Tier 2,1609.0,0.777,High,13.4,12-24h,0.7,0-2y,62.3,5040.82,0.0354,0,None,0.0
87285,2033-12-15,Europe,Netherlands,Ocean,Standard Shipment,Clear,Morning,Tier 2,1378.1,0.56,Low,18.5,12-24h,1.0,0-2y,77.2,2386.67,0.0176,0,None,0.0
87286,2033-12-15,Latin America,Colombia,Ocean,Standard Shipment,Clear,Evening,Tier 3,658.0,0.842,High,33.9,24-48h,3.9,2-5y,82.9,1673.27,0.0358,0,None,0.0
87287,2033-12-15,Latin America,Brazil,Ocean,Emergency Replenishment,Clear,Morning,Tier 1,858.5,0.923,Critical,29.7,24-48h,10.1,10y+,83.1,2624.39,0.0278,0,None,0.0
87288,2033-12-15,Asia,India,Truck,Standard Shipment,Cold,Evening,Tier 2,1622.5,0.744,Moderate,22.8,12-24h,0.8,0-2y,100.0,3139.06,0.0139,0,None,0.0
87289,2033-12-16,North America,Mexico,Air,Cold Chain,Clear,Morning,Tier 1,912.0,0.95,Critical,19.6,12-24h,11.9,10y+,78.0,10232.12,0.0135,0,None,0.0
87290,2033-12-16,Africa,South Africa,Air,Cold Chain,Clear,Morning,Tier 3,506.5,0.886,High,12.0,0-12h,8.8,5-10y,82.9,6386.82,0.0206,0,None,0.0
87291,2033-12-16,Latin America,Colombia,Rail,Standard Shipment,Storm,Evening,Tier 2,1898.0,0.657,Moderate,32.9,24-48h,2.7,2-5y,76.8,2779.61,0.0445,0,None,0.0
87292,2033-12-16,Asia,India,Truck,Cold Chain,Rain,Morning,Tier 3,481.4,0.724,Moderate,13.6,12-24h,10.2,10y+,75.3,1801.8,0.0266,0,None,0.0
87293,2033-12-16,North America,USA,Air,High Value Cargo,Clear,Night,Tier 2,2373.4,0.817,High,13.5,12-24h,1.3,0-2y,85.1,23318.62,0.0173,0,None,0.0
87294,2033-12-16,North America,USA,Truck,Cold Chain,Clear,Morning,Tier 1,830.6,0.597,Low,18.8,12-24h,7.4,5-10y,73.2,2927.49,0.0134,0,None,0.0
87295,2033-12-16,Africa,Nigeria,Air,Standard Shipment,Clear,Night,Tier 1,3014.1,0.786,High,17.9,12-24h,5.1,5-10y,68.2,18642.47,0.0124,0,None,0.0
87296,2033-12-16,Asia,India,Ocean,High Value Cargo,Storm,Morning,Tier 1,557.8,0.876,High,51.8,48h+,8.9,5-10y,100.0,2023.66,0.0388,0,None,0.0
87297,2033-12-16,Asia,China,Truck,Standard Shipment,Clear,Morning,Tier 2,1664.2,0.825,High,15.4,12-24h,11.0,10y+,48.9,2947.45,0.0178,0,None,0.0
87298,2033-12-16,North America,USA,Truck,Cold Chain,Rain,Evening,Tier 1,1403.6,0.884,High,19.1,12-24h,3.9,2-5y,87.7,4470.2,0.0232,0,None,0.0
87299,2033-12-16,Africa,Nigeria,Truck,Cold Chain,Clear,Evening,Tier 1,465.4,0.642,Moderate,13.3,12-24h,0.9,0-2y,90.1,2070.82,0.0128,0,None,0.0
87300,2033-12-16,Asia,India,Air,Standard Shipment,Clear,Evening,Tier 3,1555.8,0.721,Moderate,13.2,12-24h,2.4,2-5y,84.7,9786.25,0.0145,0,None,0.0
87301,2033-12-16,Africa,Nigeria,Air,Standard Shipment,Cold,Night,Tier 2,761.8,0.867,High,27.7,24-48h,1.6,0-2y,87.7,5682.63,0.0263,0,None,0.0
87302,2033-12-16,Latin America,Brazil,Ocean,Standard Shipment,Clear,Evening,Tier 1,1553.0,0.898,High,23.0,12-24h,2.9,2-5y,66.3,2337.97,0.0275,0,None,0.0
87303,2033-12-16,Africa,South Africa,Truck,Hazardous Goods,Clear,Evening,Tier 3,748.7,0.649,Moderate,11.2,0-12h,2.3,2-5y,87.5,2516.72,0.0292,0,None,0.0
87304,2033-12-16,Africa,Nigeria,Ocean,Emergency Replenishment,Rain,Morning,Tier 3,2279.6,0.764,High,27.0,24-48h,5.0,2-5y,47.0,4648.38,0.1342,0,None,0.0
87305,2033-12-16,Asia,China,Rail,Cold Chain,Storm,Morning,Tier 2,2723.7,0.784,High,30.5,24-48h,5.1,5-10y,91.1,4962.85,0.0382,0,None,0.0
87306,2033-12-16,North America,Mexico,Ocean,Standard Shipment,Rain,Morning,Tier 1,2661.8,0.413,Low,34.4,24-48h,3.2,2-5y,79.4,2404.59,0.0196,0,None,0.0
87307,2033-12-16,Latin America,Chile,Air,High Value Cargo,Rain,Morning,Tier 1,1400.2,0.783,High,32.9,24-48h,10.2,10y+,90.1,13872.42,0.0087,0,None,0.0
87308,2033-12-16,North America,Mexico,Air,Standard Shipment,Clear,Evening,Tier 2,808.1,0.541,Low,2.1,0-12h,3.9,2-5y,91.5,5242.37,0.006,0,None,0.0
87309,2033-12-16,Latin America,Brazil,Rail,High Value Cargo,Clear,Night,Tier 2,605.7,0.71,Moderate,30.1,24-48h,0.9,0-2y,77.7,2205.81,0.0282,0,None,0.0
87310,2033-12-16,North America,Mexico,Truck,High Value Cargo,Clear,Night,Tier 1,590.5,0.897,High,18.2,12-24h,1.3,0-2y,95.1,2316.24,0.0168,0,None,0.0
87311,2033-12-16,North America,Mexico,Truck,Cold Chain,Extreme Heat,Evening,Tier 1,1917.0,0.48,Low,21.9,12-24h,2.9,2-5y,100.0,4584.11,0.0181,0,None,0.0
87312,2033-12-16,Latin America,Chile,Truck,Hazardous Goods,Rain,Morning,Tier 2,819.0,0.336,Low,24.6,24-48h,1.6,0-2y,100.0,2365.38,0.0216,0,None,0.0
87313,2033-12-17,North America,USA,Truck,Cold Chain,Extreme Heat,Morning,Tier 3,844.0,0.741,Moderate,27.9,24-48h,2.1,2-5y,100.0,2947.72,0.0376,1,Medium,1731.01
87314,2033-12-17,North America,Mexico,Air,High Value Cargo,Clear,Night,Tier 2,1268.1,0.608,Moderate,10.2,0-12h,2.3,2-5y,77.1,13148.43,0.0168,0,None,0.0
87315,2033-12-17,North America,Canada,Truck,Cold Chain,Clear,Night,Tier 3,788.4,0.759,High,9.3,0-12h,6.1,5-10y,61.4,2877.29,0.0447,1,Medium,1388.97
87316,2033-12-17,Europe,Germany,Ocean,Standard Shipment,Extreme Heat,Evening,Tier 2,1929.5,0.489,Low,31.0,24-48h,2.7,2-5y,100.0,2176.19,0.0221,0,None,0.0
87317,2033-12-17,Latin America,Brazil,Rail,High Value Cargo,Rain,Morning,Tier 2,331.6,1.008,Critical,39.4,24-48h,3.4,2-5y,99.0,1940.21,0.0331,0,None,0.0
87318,2033-12-17,North America,Mexico,Air,Cold Chain,Clear,Morning,Tier 2,619.4,0.84,High,6.4,0-12h,7.8,5-10y,100.0,7033.29,0.0073,0,None,0.0
87319,2033-12-17,Asia,India,Air,Hazardous Goods,Extreme Heat,Morning,Tier 1,192.7,0.907,Critical,26.4,24-48h,0.9,0-2y,68.3,3614.25,0.0608,0,None,0.0
87320,2033-12-17,Asia,China,Air,High Value Cargo,Rain,Morning,Tier 2,1271.9,0.556,Low,16.5,12-24h,3.8,2-5y,76.3,12816.32,0.017,0,None,0.0
87321,2033-12-17,Asia,India,Truck,Hazardous Goods,Clear,Morning,Tier 2,899.3,0.937,Critical,22.4,12-24h,0.2,0-2y,91.4,3244.14,0.0336,0,None,0.0
87322,2033-12-17,Asia,India,Truck,Standard Shipment,Rain,Morning,Tier 2,161.6,0.823,High,22.3,12-24h,4.3,2-5y,76.7,1252.11,0.0191,0,None,0.0
87323,2033-12-17,Africa,Nigeria,Air,Standard Shipment,Rain,Morning,Tier 1,350.5,0.814,High,7.2,0-12h,9.6,5-10y,71.7,3287.37,0.0077,0,None,0.0
87324,2033-12-17,North America,Canada,Truck,Standard Shipment,Clear,Morning,Tier 2,1113.0,0.612,Moderate,25.7,24-48h,5.1,5-10y,83.4,2355.05,0.011,0,None,0.0
87325,2033-12-17,Europe,Germany,Ocean,Standard Shipment,Clear,Morning,Tier 1,5343.3,0.641,Moderate,25.3,24-48h,4.0,2-5y,70.3,4152.69,0.0152,0,None,0.0
87326,2033-12-17,North America,USA,Truck,Standard Shipment,Clear,Night,Tier 1,649.3,1.049,Critical,34.1,24-48h,1.9,0-2y,78.8,2541.01,0.0396,0,None,0.0
87327,2033-12-17,Asia,India,Truck,Standard Shipment,Clear,Morning,Tier 3,981.1,0.408,Low,15.7,12-24h,6.0,5-10y,98.9,1905.92,0.0092,0,None,0.0
87328,2033-12-17,Asia,China,Ocean,Emergency Replenishment,Clear,Night,Tier 1,2331.0,0.474,Low,27.5,24-48h,3.8,2-5y,89.2,4498.62,0.0286,0,None,0.0
87329,2033-12-17,Asia,China,Air,Cold Chain,Extreme Heat,Night,Tier 2,946.5,0.812,High,22.4,12-24h,2.0,0-2y,69.7,10482.22,0.059,0,None,0.0
87330,2033-12-17,Europe,Netherlands,Air,Emergency Replenishment,Extreme Heat,Night,Tier 2,291.6,0.69,Moderate,20.8,12-24h,3.9,2-5y,74.1,5728.35,0.0551,0,None,0.0
87331,2033-12-17,Latin America,Brazil,Rail,Hazardous Goods,Clear,Evening,Tier 1,2878.0,0.653,Moderate,12.3,12-24h,6.5,5-10y,78.3,5261.91,0.0139,0,None,0.0
87332,2033-12-17,Africa,Nigeria,Truck,Standard Shipment,Rain,Evening,Tier 1,2261.4,0.906,Critical,27.6,24-48h,3.1,2-5y,73.1,3709.24,0.0269,0,None,0.0
87333,2033-12-17,Africa,South Africa,Truck,High Value Cargo,Clear,Evening,Tier 3,3369.1,0.836,High,18.0,12-24h,5.1,5-10y,88.6,7404.16,0.0222,0,None,0.0
87334,2033-12-17,Asia,China,Truck,Emergency Replenishment,Clear,Morning,Tier 1,1524.2,0.834,High,22.2,12-24h,7.8,5-10y,75.7,6107.03,0.0202,0,None,0.0
87335,2033-12-17,Latin America,Colombia,Ocean,Cold Chain,Clear,Night,Tier 2,342.9,0.924,Critical,37.1,24-48h,12.2,10y+,71.4,1732.02,0.0516,0,None,0.0
87336,2033-12-17,North America,Mexico,Truck,Standard Shipment,Rain,Evening,Tier 1,1788.2,0.532,Low,21.2,12-24h,4.5,2-5y,93.1,3032.81,0.0093,0,None,0.0
87337,2033-12-18,Asia,India,Rail,Standard Shipment,Clear,Evening,Tier 1,1036.2,0.75,High,18.4,12-24h,2.3,2-5y,92.8,2060.96,0.0071,0,None,0.0
87338,2033-12-18,Latin America,Colombia,Truck,Cold Chain,Cold,Evening,Tier 1,2585.7,0.831,High,21.5,12-24h,3.2,2-5y,100.0,6597.64,0.0169,0,None,0.0
87339,2033-12-18,North America,Mexico,Truck,Standard Shipment,Storm,Morning,Tier 1,1856.5,0.503,Low,27.1,24-48h,14.0,10y+,89.8,3788.3,0.0115,0,None,0.0
87340,2033-12-18,Asia,China,Air,Standard Shipment,Clear,Night,Tier 1,909.1,0.91,Critical,24.2,24-48h,1.9,0-2y,82.7,6402.37,0.0169,0,None,0.0
87341,2033-12-18,North America,Canada,Truck,Standard Shipment,Extreme Heat,Evening,Tier 3,776.8,0.84,High,18.7,12-24h,1.2,0-2y,79.7,2195.85,0.0463,0,None,0.0
87342,2033-12-18,North America,Mexico,Ocean,High Value Cargo,Clear,Night,Tier 1,769.0,0.704,Moderate,20.6,12-24h,1.7,0-2y,90.7,1577.44,0.0168,0,None,0.0
87343,2033-12-18,North America,USA,Air,Emergency Replenishment,Clear,Evening,Tier 1,1735.4,0.709,Moderate,7.1,0-12h,11.0,10y+,96.6,27503.68,0.0062,0,None,0.0
87344,2033-12-18,Latin America,Colombia,Truck,Cold Chain,Clear,Morning,Tier 1,1447.5,0.784,High,20.6,12-24h,4.5,2-5y,65.5,4444.17,0.0198,0,None,0.0
87345,2033-12-18,Latin America,Colombia,Ocean,Standard Shipment,Clear,Morning,Tier 3,839.3,0.836,High,21.4,12-24h,3.1,2-5y,72.3,1848.15,0.0339,0,None,0.0
87346,2033-12-18,North America,USA,Air,Cold Chain,Storm,Morning,Tier 3,1521.5,0.91,Critical,30.4,24-48h,3.1,2-5y,96.2,16646.78,0.0741,0,None,0.0
87347,2033-12-18,Asia,India,Air,Emergency Replenishment,Clear,Night,Tier 1,3298.9,0.668,Moderate,7.9,0-12h,1.5,0-2y,98.7,50957.74,0.0123,0,None,0.0
87348,2033-12-18,North America,Mexico,Rail,Cold Chain,Rain,Evening,Tier 1,512.8,0.639,Moderate,33.7,24-48h,1.6,0-2y,78.9,1843.32,0.0289,0,None,0.0
87349,2033-12-18,Latin America,Brazil,Truck,Emergency Replenishment,Storm,Morning,Tier 1,1625.2,0.624,Moderate,24.8,24-48h,7.5,5-10y,92.1,6072.39,0.0308,0,None,0.0
87350,2033-12-18,Asia,India,Air,Standard Shipment,Extreme Heat,Night,Tier 2,553.5,0.597,Low,15.3,12-24h,9.2,5-10y,97.2,4656.44,0.0103,0,None,0.0
